trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
13-L3-3-1-093500,4-977,1,0,1698741600,0,1698741600,SCHEDULED
13-L3-3-1-093500,4-395,1,0,1698741651,0,1698741651,SCHEDULED
13-L3-3-1-093500,4-351,1,0,1698741700,0,1698741700,SCHEDULED
13-L3-3-1-093500,4-352,1,0,1698741748,0,1698741748,SCHEDULED
13-L3-3-1-093500,4-353,1,0,1698741855,0,1698741855,SCHEDULED
13-L3-3-1-093500,4-355,1,0,1698741960,0,1698741960,SCHEDULED
13-L3-3-1-093500,4-1443,1,0,1698742080,0,1698742080,SCHEDULED
13-L3-3-1-093500,4-1600,1,0,1698742200,0,1698742200,SCHEDULED
13-L3-3-1-093500,4-1373,1,0,1698742387,0,1698742387,SCHEDULED
13-L3-3-1-093500,4-1606,1,0,1698742560,0,1698742560,SCHEDULED
13-L3-3-1-093500,4-1607,1,0,1698742665,0,1698742665,SCHEDULED
13-L3-3-1-093500,4-1216,1,0,1698742740,0,1698742740,SCHEDULED
13-L3-3-1-093500,4-21,1,0,1698742785,0,1698742785,SCHEDULED
13-L3-3-1-093500,4-86,1,0,1698742860,0,1698742860,SCHEDULED
13-L3-3-1-093500,4-87,1,0,1698742907,0,1698742907,SCHEDULED
13-L3-3-1-093500,4-88,1,0,1698742950,0,1698742950,SCHEDULED
13-L3-3-1-093500,4-89,1,0,1698743000,0,1698743000,SCHEDULED
13-L3-3-1-093500,4-881,1,0,1698743051,0,1698743051,SCHEDULED
13-L3-3-1-093500,4-903,1,0,1698743090,0,1698743090,SCHEDULED
13-L3-3-1-093500,4-1608,1,0,1698743160,0,1698743160,SCHEDULED
13-L3-3-1-093500,4-1609,1,0,1698743233,0,1698743233,SCHEDULED
13-L3-3-1-093500,4-530,1,0,1698743340,0,1698743340,SCHEDULED
13-L3-3-1-093500,4-531,1,0,1698743407,0,1698743407,SCHEDULED
13-L3-3-1-093500,4-532,1,0,1698743455,0,1698743455,SCHEDULED
13-L3-3-1-093500,4-533,1,0,1698743528,0,1698743528,SCHEDULED
13-L3-3-1-093500,4-534,1,0,1698743580,0,1698743580,SCHEDULED
13-L3-3-1-093500,4-535,1,0,1698743653,0,1698743653,SCHEDULED
13-L3-3-1-093500,4-548,1,0,1698743754,0,1698743754,SCHEDULED
13-L3-3-1-093500,4-549,1,0,1698743826,0,1698743826,SCHEDULED
13-L3-3-1-093500,4-484,1,0,1698743880,0,1698743880,SCHEDULED
13-L3-4-1-093000,4-484,0,-927,1698740073,0,1698741000,SCHEDULED
13-L3-4-1-093000,4-547,0,0,1698741045,0,1698741045,SCHEDULED
13-L3-4-1-093000,4-486,0,0,1698741180,0,1698741180,SCHEDULED
13-L3-4-1-093000,4-487,0,0,1698741240,0,1698741240,SCHEDULED
13-L3-4-1-093000,4-488,0,0,1698741294,0,1698741294,SCHEDULED
13-L3-4-1-093000,4-489,0,0,1698741366,0,1698741366,SCHEDULED
13-L3-4-1-093000,4-490,0,0,1698741416,0,1698741416,SCHEDULED
13-L3-4-1-093000,4-491,0,0,1698741480,0,1698741480,SCHEDULED
13-L3-4-1-093000,4-1601,0,0,1698741602,0,1698741602,SCHEDULED
13-L3-4-1-093000,4-1602,0,0,1698741660,0,1698741660,SCHEDULED
13-L3-4-1-093000,4-865,0,0,1698741735,0,1698741735,SCHEDULED
13-L3-4-1-093000,4-1212,0,0,1698741756,0,1698741756,SCHEDULED
13-L3-4-1-093000,4-17,0,0,1698741786,0,1698741786,SCHEDULED
13-L3-4-1-093000,4-18,0,0,1698741818,0,1698741818,SCHEDULED
13-L3-4-1-093000,4-19,0,0,1698741882,0,1698741882,SCHEDULED
13-L3-4-1-093000,4-20,0,0,1698741928,0,1698741928,SCHEDULED
13-L3-4-1-093000,4-1603,0,0,1698741983,0,1698741983,SCHEDULED
13-L3-4-1-093000,4-1219,0,0,1698742020,0,1698742020,SCHEDULED
13-L3-4-1-093000,4-1604,0,0,1698742129,0,1698742129,SCHEDULED
13-L3-4-1-093000,4-1605,0,0,1698742260,0,1698742260,SCHEDULED
13-L3-4-1-093000,4-1288,0,0,1698742415,0,1698742415,SCHEDULED
13-L3-4-1-093000,4-1230,0,0,1698742560,0,1698742560,SCHEDULED
13-L3-4-1-093000,4-1442,0,0,1698742740,0,1698742740,SCHEDULED
13-L3-4-1-093000,4-396,0,0,1698742792,0,1698742792,SCHEDULED
13-L3-4-1-093000,4-397,0,0,1698742875,0,1698742875,SCHEDULED
13-L3-4-1-093000,4-398,0,0,1698742983,0,1698742983,SCHEDULED
13-L3-4-1-093000,4-399,0,0,1698743021,0,1698743021,SCHEDULED
13-L3-4-1-093000,4-394,0,0,1698743075,0,1698743075,SCHEDULED
13-L3-4-1-093000,4-1339,0,0,1698743100,0,1698743100,SCHEDULED
13-L3-4-1-093000,4-402,0,0,1698743176,0,1698743176,SCHEDULED
13-L3-4-1-093000,4-345,0,0,1698743277,0,1698743277,SCHEDULED
13-L3-4-1-093000,4-364,0,0,1698743350,0,1698743350,SCHEDULED
13-L3-4-1-093000,4-356,0,0,1698743520,0,1698743520,SCHEDULED
13-L3-5-1-085900,4-484,0,-809,1698738331,2,1698739142,SCHEDULED
13-L3-5-1-085900,4-547,0,21,1698739206,32,1698739217,SCHEDULED
13-L3-5-1-085900,4-486,0,73,1698739393,73,1698739393,SCHEDULED
13-L3-5-1-085900,4-487,0,63,1698739443,64,1698739444,SCHEDULED
13-L3-5-1-085900,4-488,0,76,1698739510,108,1698739542,SCHEDULED
13-L3-5-1-085900,4-489,0,111,1698739617,111,1698739617,SCHEDULED
13-L3-5-1-085900,4-490,0,86,1698739642,91,1698739647,SCHEDULED
13-L3-5-1-085900,4-491,0,72,1698739692,91,1698739711,SCHEDULED
13-L3-5-1-085900,4-1601,0,62,1698739804,62,1698739804,SCHEDULED
13-L3-5-1-085900,4-1602,0,42,1698739842,92,1698739892,SCHEDULED
13-L3-5-1-085900,4-865,0,92,1698739967,101,1698739976,SCHEDULED
13-L3-5-1-085900,4-1212,0,121,1698740017,121,1698740017,SCHEDULED
13-L3-5-1-085900,4-17,0,121,1698740047,126,1698740052,SCHEDULED
13-L3-5-1-085900,4-18,0,126,1698740084,133,1698740091,SCHEDULED
13-L3-5-1-085900,4-19,0,95,1698740117,133,1698740155,SCHEDULED
13-L3-5-1-085900,4-20,0,124,1698740192,124,1698740192,SCHEDULED
13-L3-5-1-085900,4-1603,0,94,1698740217,119,1698740242,SCHEDULED
13-L3-5-1-085900,4-1219,0,105,1698740265,128,1698740288,SCHEDULED
13-L3-5-1-085900,4-1604,0,94,1698740363,122,1698740391,SCHEDULED
13-L3-5-1-085900,4-1605,0,88,1698740488,122,1698740522,SCHEDULED
13-L3-5-1-085900,4-1288,0,81,1698740636,81,1698740636,SCHEDULED
13-L3-5-1-085900,4-1230,0,58,1698740758,58,1698740758,SCHEDULED
13-L3-5-1-085900,4-1442,0,90,1698740910,90,1698740910,SCHEDULED
13-L3-5-1-085900,4-396,0,83,1698740964,83,1698740964,SCHEDULED
13-L3-5-1-085900,4-397,0,111,1698741088,111,1698741088,SCHEDULED
13-L3-5-1-085900,4-398,0,63,1698741166,63,1698741166,SCHEDULED
13-L3-5-1-085900,4-399,0,84,1698741231,84,1698741231,SCHEDULED
13-L3-5-1-085900,4-394,0,111,1698741322,111,1698741322,SCHEDULED
13-L3-5-1-085900,4-1339,0,77,1698741317,77,1698741317,SCHEDULED
13-L3-5-1-085900,4-402,0,82,1698741398,82,1698741398,SCHEDULED
13-L3-5-1-085900,4-345,0,77,1698741494,77,1698741494,SCHEDULED
13-L3-5-1-085900,4-364,0,82,1698741572,82,1698741572,SCHEDULED
13-L3-5-1-085900,4-356,0,77,1698741737,77,1698741737,SCHEDULED
13-L3-5-1-094600,4-356,1,-300,1698741660,0,1698741960,SCHEDULED
13-L3-5-1-094600,4-357,1,0,1698742057,0,1698742057,SCHEDULED
13-L3-5-1-094600,4-405,1,0,1698742118,0,1698742118,SCHEDULED
13-L3-5-1-094600,4-348,1,0,1698742212,0,1698742212,SCHEDULED
13-L3-5-1-094600,4-977,1,0,1698742260,0,1698742260,SCHEDULED
13-L3-5-1-094600,4-395,1,0,1698742311,0,1698742311,SCHEDULED
13-L3-5-1-094600,4-351,1,0,1698742360,0,1698742360,SCHEDULED
13-L3-5-1-094600,4-352,1,0,1698742408,0,1698742408,SCHEDULED
13-L3-5-1-094600,4-353,1,0,1698742515,0,1698742515,SCHEDULED
13-L3-5-1-094600,4-355,1,0,1698742620,0,1698742620,SCHEDULED
13-L3-5-1-094600,4-1443,1,0,1698742740,0,1698742740,SCHEDULED
13-L3-5-1-094600,4-1600,1,0,1698742860,0,1698742860,SCHEDULED
13-L3-5-1-094600,4-1373,1,0,1698743047,0,1698743047,SCHEDULED
13-L3-5-1-094600,4-1606,1,0,1698743220,0,1698743220,SCHEDULED
13-L3-5-1-094600,4-1607,1,0,1698743325,0,1698743325,SCHEDULED
13-L3-5-1-094600,4-1216,1,0,1698743400,0,1698743400,SCHEDULED
13-L3-5-1-094600,4-21,1,0,1698743445,0,1698743445,SCHEDULED
13-L3-5-1-094600,4-86,1,0,1698743520,0,1698743520,SCHEDULED
13-L3-5-1-094600,4-87,1,0,1698743567,0,1698743567,SCHEDULED
13-L3-5-1-094600,4-88,1,0,1698743610,0,1698743610,SCHEDULED
13-L3-5-1-094600,4-89,1,0,1698743660,0,1698743660,SCHEDULED
13-L3-5-1-094600,4-881,1,0,1698743711,0,1698743711,SCHEDULED
13-L3-5-1-094600,4-903,1,0,1698743750,0,1698743750,SCHEDULED
13-L3-5-1-094600,4-1608,1,0,1698743820,0,1698743820,SCHEDULED
13-L3-5-1-094600,4-1609,1,0,1698743893,0,1698743893,SCHEDULED
13-L3-5-1-094600,4-530,1,0,1698744000,0,1698744000,SCHEDULED
13-L3-5-1-094600,4-531,1,0,1698744067,0,1698744067,SCHEDULED
13-L3-5-1-094600,4-532,1,0,1698744115,0,1698744115,SCHEDULED
13-L3-5-1-094600,4-533,1,0,1698744188,0,1698744188,SCHEDULED
13-L3-5-1-094600,4-534,1,0,1698744240,0,1698744240,SCHEDULED
13-L3-5-1-094600,4-535,1,0,1698744313,0,1698744313,SCHEDULED
13-L3-5-1-094600,4-548,1,0,1698744414,0,1698744414,SCHEDULED
13-L3-5-1-094600,4-549,1,0,1698744486,0,1698744486,SCHEDULED
13-L3-5-1-094600,4-484,1,0,1698744540,0,1698744540,SCHEDULED
13-L3-6-1-091500,4-356,1,-555,1698739545,70,1698740170,SCHEDULED
13-L3-6-1-091500,4-357,1,20,1698740217,56,1698740253,SCHEDULED
13-L3-6-1-091500,4-405,1,35,1698740293,56,1698740314,SCHEDULED
13-L3-6-1-091500,4-348,1,-9,1698740343,18,1698740370,SCHEDULED
13-L3-6-1-091500,4-977,1,-11,1698740389,10,1698740410,SCHEDULED
13-L3-6-1-091500,4-395,1,-8,1698740443,17,1698740468,SCHEDULED
13-L3-6-1-091500,4-351,1,18,1698740518,18,1698740518,SCHEDULED
13-L3-6-1-091500,4-352,1,20,1698740568,45,1698740593,SCHEDULED
13-L3-6-1-091500,4-353,1,62,1698740717,62,1698740717,SCHEDULED
13-L3-6-1-091500,4-355,1,51,1698740811,51,1698740811,SCHEDULED
13-L3-6-1-091500,4-1443,1,51,1698740931,51,1698740931,SCHEDULED
13-L3-6-1-091500,4-1600,1,51,1698741051,51,1698741051,SCHEDULED
13-L3-6-1-091500,4-1373,1,45,1698741232,45,1698741232,SCHEDULED
13-L3-6-1-091500,4-1606,1,51,1698741411,51,1698741411,SCHEDULED
13-L3-6-1-091500,4-1607,1,35,1698741500,35,1698741500,SCHEDULED
13-L3-6-1-091500,4-1216,1,51,1698741591,51,1698741591,SCHEDULED
13-L3-6-1-091500,4-21,1,35,1698741620,35,1698741620,SCHEDULED
13-L3-6-1-091500,4-86,1,51,1698741711,51,1698741711,SCHEDULED
13-L3-6-1-091500,4-87,1,35,1698741742,35,1698741742,SCHEDULED
13-L3-6-1-091500,4-88,1,46,1698741796,46,1698741796,SCHEDULED
13-L3-6-1-091500,4-89,1,17,1698741817,17,1698741817,SCHEDULED
13-L3-6-1-091500,4-881,1,20,1698741871,20,1698741871,SCHEDULED
13-L3-6-1-091500,4-903,1,35,1698741925,35,1698741925,SCHEDULED
13-L3-6-1-091500,4-1608,1,51,1698742011,51,1698742011,SCHEDULED
13-L3-6-1-091500,4-1609,1,20,1698742053,20,1698742053,SCHEDULED
13-L3-6-1-091500,4-530,1,51,1698742191,51,1698742191,SCHEDULED
13-L3-6-1-091500,4-531,1,45,1698742252,45,1698742252,SCHEDULED
13-L3-6-1-091500,4-532,1,51,1698742306,51,1698742306,SCHEDULED
13-L3-6-1-091500,4-533,1,45,1698742373,45,1698742373,SCHEDULED
13-L3-6-1-091500,4-534,1,51,1698742431,51,1698742431,SCHEDULED
13-L3-6-1-091500,4-535,1,20,1698742473,20,1698742473,SCHEDULED
13-L3-6-1-091500,4-548,1,35,1698742589,35,1698742589,SCHEDULED
13-L3-6-1-091500,4-549,1,45,1698742671,45,1698742671,SCHEDULED
13-L3-6-1-091500,4-484,1,51,1698742731,51,1698742731,SCHEDULED
13-L3-7-1-092500,4-356,1,-330,1698740370,43,1698740743,SCHEDULED
13-L3-7-1-092500,4-357,1,68,1698740865,68,1698740865,SCHEDULED
13-L3-7-1-092500,4-405,1,68,1698740926,68,1698740926,SCHEDULED
13-L3-7-1-092500,4-348,1,18,1698740970,18,1698740970,SCHEDULED
13-L3-7-1-092500,4-977,1,43,1698741043,43,1698741043,SCHEDULED
13-L3-7-1-092500,4-395,1,43,1698741094,43,1698741094,SCHEDULED
13-L3-7-1-092500,4-351,1,68,1698741168,68,1698741168,SCHEDULED
13-L3-7-1-092500,4-352,1,68,1698741216,68,1698741216,SCHEDULED
13-L3-7-1-092500,4-353,1,18,1698741273,18,1698741273,SCHEDULED
13-L3-7-1-092500,4-355,1,43,1698741403,43,1698741403,SCHEDULED
13-L3-7-1-092500,4-1443,1,43,1698741523,43,1698741523,SCHEDULED
13-L3-7-1-092500,4-1600,1,43,1698741643,43,1698741643,SCHEDULED
13-L3-7-1-092500,4-1373,1,43,1698741830,43,1698741830,SCHEDULED
13-L3-7-1-092500,4-1606,1,43,1698742003,43,1698742003,SCHEDULED
13-L3-7-1-092500,4-1607,1,68,1698742133,68,1698742133,SCHEDULED
13-L3-7-1-092500,4-1216,1,43,1698742183,43,1698742183,SCHEDULED
13-L3-7-1-092500,4-21,1,68,1698742253,68,1698742253,SCHEDULED
13-L3-7-1-092500,4-86,1,43,1698742303,43,1698742303,SCHEDULED
13-L3-7-1-092500,4-87,1,43,1698742350,43,1698742350,SCHEDULED
13-L3-7-1-092500,4-88,1,68,1698742418,68,1698742418,SCHEDULED
13-L3-7-1-092500,4-89,1,18,1698742418,18,1698742418,SCHEDULED
13-L3-7-1-092500,4-881,1,43,1698742494,43,1698742494,SCHEDULED
13-L3-7-1-092500,4-903,1,43,1698742533,43,1698742533,SCHEDULED
13-L3-7-1-092500,4-1608,1,43,1698742603,43,1698742603,SCHEDULED
13-L3-7-1-092500,4-1609,1,18,1698742651,18,1698742651,SCHEDULED
13-L3-7-1-092500,4-530,1,43,1698742783,43,1698742783,SCHEDULED
13-L3-7-1-092500,4-531,1,43,1698742850,43,1698742850,SCHEDULED
13-L3-7-1-092500,4-532,1,43,1698742898,43,1698742898,SCHEDULED
13-L3-7-1-092500,4-533,1,43,1698742971,43,1698742971,SCHEDULED
13-L3-7-1-092500,4-534,1,43,1698743023,43,1698743023,SCHEDULED
13-L3-7-1-092500,4-535,1,18,1698743071,18,1698743071,SCHEDULED
13-L3-7-1-092500,4-548,1,43,1698743197,43,1698743197,SCHEDULED
13-L3-7-1-092500,4-549,1,43,1698743269,43,1698743269,SCHEDULED
13-L3-7-1-092500,4-484,1,43,1698743323,43,1698743323,SCHEDULED
13-L3-8-1-084600,4-356,1,-355,1698738005,95,1698738455,SCHEDULED
13-L3-8-1-084600,4-357,1,48,1698738505,98,1698738555,SCHEDULED
13-L3-8-1-084600,4-405,1,87,1698738605,137,1698738655,SCHEDULED
13-L3-8-1-084600,4-348,1,93,1698738705,132,1698738744,SCHEDULED
13-L3-8-1-084600,4-977,1,107,1698738767,126,1698738786,SCHEDULED
13-L3-8-1-084600,4-395,1,119,1698738830,144,1698738855,SCHEDULED
13-L3-8-1-084600,4-351,1,145,1698738905,145,1698738905,SCHEDULED
13-L3-8-1-084600,4-352,1,147,1698738955,172,1698738980,SCHEDULED
13-L3-8-1-084600,4-353,1,172,1698739087,178,1698739093,SCHEDULED
13-L3-8-1-084600,4-355,1,160,1698739180,169,1698739189,SCHEDULED
13-L3-8-1-084600,4-1443,1,90,1698739230,108,1698739248,SCHEDULED
13-L3-8-1-084600,4-1600,1,20,1698739280,108,1698739368,SCHEDULED
13-L3-8-1-084600,4-1373,1,58,1698739505,78,1698739525,SCHEDULED
13-L3-8-1-084600,4-1606,1,-15,1698739605,29,1698739649,SCHEDULED
13-L3-8-1-084600,4-1607,1,21,1698739746,30,1698739755,SCHEDULED
13-L3-8-1-084600,4-1216,1,30,1698739830,36,1698739836,SCHEDULED
13-L3-8-1-084600,4-21,1,35,1698739880,60,1698739905,SCHEDULED
13-L3-8-1-084600,4-86,1,27,1698739947,27,1698739947,SCHEDULED
13-L3-8-1-084600,4-87,1,13,1698739980,13,1698739980,SCHEDULED
13-L3-8-1-084600,4-88,1,-5,1698740005,13,1698740023,SCHEDULED
13-L3-8-1-084600,4-89,1,-30,1698740030,13,1698740073,SCHEDULED
13-L3-8-1-084600,4-881,1,-6,1698740105,13,1698740124,SCHEDULED
13-L3-8-1-084600,4-903,1,5,1698740155,5,1698740155,SCHEDULED
13-L3-8-1-084600,4-1608,1,-40,1698740180,5,1698740225,SCHEDULED
13-L3-8-1-084600,4-1609,1,-38,1698740255,-14,1698740279,SCHEDULED
13-L3-8-1-084600,4-530,1,-69,1698740331,-49,1698740351,SCHEDULED
13-L3-8-1-084600,4-531,1,-62,1698740405,-49,1698740418,SCHEDULED
13-L3-8-1-084600,4-532,1,-60,1698740455,-49,1698740466,SCHEDULED
13-L3-8-1-084600,4-533,1,-35,1698740553,-35,1698740553,SCHEDULED
13-L3-8-1-084600,4-534,1,-37,1698740603,-37,1698740603,SCHEDULED
13-L3-8-1-084600,4-535,1,-60,1698740653,-37,1698740676,SCHEDULED
13-L3-8-1-084600,4-548,1,-35,1698740779,-35,1698740779,SCHEDULED
13-L3-8-1-084600,4-549,1,-35,1698740851,-35,1698740851,SCHEDULED
13-L3-8-1-084600,4-484,1,-45,1698740895,-45,1698740895,SCHEDULED
13-L3-8-1-094000,4-484,0,-660,1698740940,0,1698741600,SCHEDULED
13-L3-8-1-094000,4-547,0,0,1698741645,0,1698741645,SCHEDULED
13-L3-8-1-094000,4-486,0,0,1698741780,0,1698741780,SCHEDULED
13-L3-8-1-094000,4-487,0,0,1698741840,0,1698741840,SCHEDULED
13-L3-8-1-094000,4-488,0,0,1698741894,0,1698741894,SCHEDULED
13-L3-8-1-094000,4-489,0,0,1698741966,0,1698741966,SCHEDULED
13-L3-8-1-094000,4-490,0,0,1698742016,0,1698742016,SCHEDULED
13-L3-8-1-094000,4-491,0,0,1698742080,0,1698742080,SCHEDULED
13-L3-8-1-094000,4-1601,0,0,1698742202,0,1698742202,SCHEDULED
13-L3-8-1-094000,4-1602,0,0,1698742260,0,1698742260,SCHEDULED
13-L3-8-1-094000,4-865,0,0,1698742335,0,1698742335,SCHEDULED
13-L3-8-1-094000,4-1212,0,0,1698742356,0,1698742356,SCHEDULED
13-L3-8-1-094000,4-17,0,0,1698742386,0,1698742386,SCHEDULED
13-L3-8-1-094000,4-18,0,0,1698742418,0,1698742418,SCHEDULED
13-L3-8-1-094000,4-19,0,0,1698742482,0,1698742482,SCHEDULED
13-L3-8-1-094000,4-20,0,0,1698742528,0,1698742528,SCHEDULED
13-L3-8-1-094000,4-1603,0,0,1698742583,0,1698742583,SCHEDULED
13-L3-8-1-094000,4-1219,0,0,1698742620,0,1698742620,SCHEDULED
13-L3-8-1-094000,4-1604,0,0,1698742729,0,1698742729,SCHEDULED
13-L3-8-1-094000,4-1605,0,0,1698742860,0,1698742860,SCHEDULED
13-L3-8-1-094000,4-1288,0,0,1698743015,0,1698743015,SCHEDULED
13-L3-8-1-094000,4-1230,0,0,1698743160,0,1698743160,SCHEDULED
13-L3-8-1-094000,4-1442,0,0,1698743340,0,1698743340,SCHEDULED
13-L3-8-1-094000,4-396,0,0,1698743392,0,1698743392,SCHEDULED
13-L3-8-1-094000,4-397,0,0,1698743475,0,1698743475,SCHEDULED
13-L3-8-1-094000,4-398,0,0,1698743583,0,1698743583,SCHEDULED
13-L3-8-1-094000,4-399,0,0,1698743621,0,1698743621,SCHEDULED
13-L3-8-1-094000,4-394,0,0,1698743675,0,1698743675,SCHEDULED
13-L3-8-1-094000,4-1339,0,0,1698743700,0,1698743700,SCHEDULED
13-L3-8-1-094000,4-402,0,0,1698743776,0,1698743776,SCHEDULED
13-L3-8-1-094000,4-345,0,0,1698743877,0,1698743877,SCHEDULED
13-L3-8-1-094000,4-364,0,0,1698743950,0,1698743950,SCHEDULED
13-L3-8-1-094000,4-356,0,0,1698744120,0,1698744120,SCHEDULED
13-L3-9-1-090900,4-484,0,-660,1698739080,15,1698739755,SCHEDULED
13-L3-9-1-090900,4-547,0,-5,1698739780,-5,1698739780,SCHEDULED
13-L3-9-1-090900,4-486,0,11,1698739931,11,1698739931,SCHEDULED
13-L3-9-1-090900,4-487,0,2,1698739982,26,1698740006,SCHEDULED
13-L3-9-1-090900,4-488,0,42,1698740076,46,1698740080,SCHEDULED
13-L3-9-1-090900,4-489,0,26,1698740132,49,1698740155,SCHEDULED
13-L3-9-1-090900,4-490,0,24,1698740180,38,1698740194,SCHEDULED
13-L3-9-1-090900,4-491,0,10,1698740230,61,1698740281,SCHEDULED
13-L3-9-1-090900,4-1601,0,36,1698740378,36,1698740378,SCHEDULED
13-L3-9-1-090900,4-1602,0,6,1698740406,56,1698740456,SCHEDULED
13-L3-9-1-090900,4-865,0,39,1698740514,55,1698740530,SCHEDULED
13-L3-9-1-090900,4-1212,0,55,1698740551,55,1698740551,SCHEDULED
13-L3-9-1-090900,4-17,0,51,1698740577,51,1698740577,SCHEDULED
13-L3-9-1-090900,4-18,0,45,1698740603,45,1698740603,SCHEDULED
13-L3-9-1-090900,4-19,0,7,1698740629,31,1698740653,SCHEDULED
13-L3-9-1-090900,4-20,0,-15,1698740653,-15,1698740653,SCHEDULED
13-L3-9-1-090900,4-1603,0,5,1698740728,5,1698740728,SCHEDULED
13-L3-9-1-090900,4-1219,0,18,1698740778,18,1698740778,SCHEDULED
13-L3-9-1-090900,4-1604,0,-10,1698740859,-10,1698740859,SCHEDULED
13-L3-9-1-090900,4-1605,0,-10,1698740990,-10,1698740990,SCHEDULED
13-L3-9-1-090900,4-1288,0,5,1698741160,5,1698741160,SCHEDULED
13-L3-9-1-090900,4-1230,0,-10,1698741290,-10,1698741290,SCHEDULED
13-L3-9-1-090900,4-1442,0,-11,1698741469,-11,1698741469,SCHEDULED
13-L3-9-1-090900,4-396,0,-11,1698741521,-11,1698741521,SCHEDULED
13-L3-9-1-090900,4-397,0,18,1698741633,18,1698741633,SCHEDULED
13-L3-9-1-090900,4-398,0,-11,1698741712,-11,1698741712,SCHEDULED
13-L3-9-1-090900,4-399,0,-11,1698741750,-11,1698741750,SCHEDULED
13-L3-9-1-090900,4-394,0,5,1698741820,5,1698741820,SCHEDULED
13-L3-9-1-090900,4-1339,0,-10,1698741830,-10,1698741830,SCHEDULED
13-L3-9-1-090900,4-402,0,18,1698741934,18,1698741934,SCHEDULED
13-L3-9-1-090900,4-345,0,-10,1698742007,-10,1698742007,SCHEDULED
13-L3-9-1-090900,4-364,0,18,1698742108,18,1698742108,SCHEDULED
13-L3-9-1-090900,4-356,0,-10,1698742250,-10,1698742250,SCHEDULED
13-L3-9-1-095600,4-356,1,-300,1698742260,0,1698742560,SCHEDULED
13-L3-9-1-095600,4-357,1,0,1698742657,0,1698742657,SCHEDULED
13-L3-9-1-095600,4-405,1,0,1698742718,0,1698742718,SCHEDULED
13-L3-9-1-095600,4-348,1,0,1698742812,0,1698742812,SCHEDULED
13-L3-9-1-095600,4-977,1,0,1698742860,0,1698742860,SCHEDULED
13-L3-9-1-095600,4-395,1,0,1698742911,0,1698742911,SCHEDULED
13-L3-9-1-095600,4-351,1,0,1698742960,0,1698742960,SCHEDULED
13-L3-9-1-095600,4-352,1,0,1698743008,0,1698743008,SCHEDULED
13-L3-9-1-095600,4-353,1,0,1698743115,0,1698743115,SCHEDULED
13-L3-9-1-095600,4-355,1,0,1698743220,0,1698743220,SCHEDULED
13-L3-9-1-095600,4-1443,1,0,1698743340,0,1698743340,SCHEDULED
13-L3-9-1-095600,4-1600,1,0,1698743460,0,1698743460,SCHEDULED
13-L3-9-1-095600,4-1373,1,0,1698743647,0,1698743647,SCHEDULED
13-L3-9-1-095600,4-1606,1,0,1698743820,0,1698743820,SCHEDULED
13-L3-9-1-095600,4-1607,1,0,1698743925,0,1698743925,SCHEDULED
13-L3-9-1-095600,4-1216,1,0,1698744000,0,1698744000,SCHEDULED
13-L3-9-1-095600,4-21,1,0,1698744045,0,1698744045,SCHEDULED
13-L3-9-1-095600,4-86,1,0,1698744120,0,1698744120,SCHEDULED
13-L3-9-1-095600,4-87,1,0,1698744167,0,1698744167,SCHEDULED
13-L3-9-1-095600,4-88,1,0,1698744210,0,1698744210,SCHEDULED
13-L3-9-1-095600,4-89,1,0,1698744260,0,1698744260,SCHEDULED
13-L3-9-1-095600,4-881,1,0,1698744311,0,1698744311,SCHEDULED
13-L3-9-1-095600,4-903,1,0,1698744350,0,1698744350,SCHEDULED
13-L3-9-1-095600,4-1608,1,0,1698744420,0,1698744420,SCHEDULED
13-L3-9-1-095600,4-1609,1,0,1698744493,0,1698744493,SCHEDULED
13-L3-9-1-095600,4-530,1,0,1698744600,0,1698744600,SCHEDULED
13-L3-9-1-095600,4-531,1,0,1698744684,0,1698744684,SCHEDULED
13-L3-9-1-095600,4-532,1,0,1698744744,0,1698744744,SCHEDULED
13-L3-9-1-095600,4-533,1,0,1698744835,0,1698744835,SCHEDULED
13-L3-9-1-095600,4-534,1,0,1698744900,0,1698744900,SCHEDULED
13-L3-9-1-095600,4-535,1,0,1698744973,0,1698744973,SCHEDULED
13-L3-9-1-095600,4-548,1,0,1698745074,0,1698745074,SCHEDULED
13-L3-9-1-095600,4-549,1,0,1698745146,0,1698745146,SCHEDULED
13-L3-9-1-095600,4-484,1,0,1698745200,0,1698745200,SCHEDULED
13-L3-10-1-090500,4-356,1,-342,1698739158,1,1698739501,SCHEDULED
13-L3-10-1-090500,4-357,1,-21,1698739576,4,1698739601,SCHEDULED
13-L3-10-1-090500,4-405,1,-7,1698739651,43,1698739701,SCHEDULED
13-L3-10-1-090500,4-348,1,-1,1698739751,21,1698739773,SCHEDULED
13-L3-10-1-090500,4-977,1,0,1698739800,21,1698739821,SCHEDULED
13-L3-10-1-090500,4-395,1,25,1698739876,50,1698739901,SCHEDULED
13-L3-10-1-090500,4-351,1,51,1698739951,51,1698739951,SCHEDULED
13-L3-10-1-090500,4-352,1,53,1698740001,78,1698740026,SCHEDULED
13-L3-10-1-090500,4-353,1,71,1698740126,71,1698740126,SCHEDULED
13-L3-10-1-090500,4-355,1,41,1698740201,46,1698740206,SCHEDULED
13-L3-10-1-090500,4-1443,1,10,1698740290,36,1698740316,SCHEDULED
13-L3-10-1-090500,4-1600,1,-29,1698740371,-11,1698740389,SCHEDULED
