trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
23-T2-13-1-140843,4-1668,0,0,1697719527,0,1697719527
23-T2-14-1-135615,4-1509,1,-418,1697716157,0,1697716575
23-T2-14-1-135615,4-1538,1,0,1697716663,0,1697716663
23-T2-14-1-135615,4-1539,1,0,1697716753,0,1697716753
23-T2-14-1-135615,4-1518,1,0,1697716907,0,1697716907
23-T2-14-1-135615,4-1514,1,0,1697716969,0,1697716969
23-T2-14-1-135615,4-1498,1,0,1697717091,0,1697717091
23-T2-14-1-135615,4-1508,1,0,1697717201,0,1697717201
23-T2-14-1-135615,4-1505,1,0,1697717311,0,1697717311
23-T2-14-1-135615,4-1497,1,0,1697717418,0,1697717418
23-T2-14-1-135615,4-1510,1,0,1697717558,0,1697717558
23-T2-14-1-135615,4-1536,1,0,1697717689,0,1697717689
23-T2-14-1-135615,4-1494,1,0,1697717789,0,1697717789
23-T2-14-1-135615,4-1499,1,0,1697717864,0,1697717864
23-T2-14-1-135615,4-1537,1,0,1697718057,0,1697718057
23-T2-14-1-135615,4-1507,1,0,1697718157,0,1697718157
23-T2-14-1-135615,4-1504,1,0,1697718252,0,1697718252
23-T2-14-1-135615,4-1490,1,0,1697718364,0,1697718364
23-T2-14-1-135615,4-1502,1,0,1697718449,0,1697718449
23-T2-14-1-135615,4-1540,1,0,1697718564,0,1697718564
23-T2-14-1-135615,4-1496,1,0,1697718684,0,1697718684
23-T2-14-1-135615,4-1459,1,0,1697718824,0,1697718824
23-L3-1-1-134300,4-484,0,-555,1697715225,21,1697715801
23-L3-1-1-134300,4-547,0,1,1697715826,26,1697715851
23-L3-1-1-134300,4-486,0,16,1697715976,26,1697715986
23-L3-1-1-134300,4-487,0,6,1697716026,31,1697716051
23-L3-1-1-134300,4-488,0,12,1697716086,31,1697716105
23-L3-1-1-134300,4-489,0,30,1697716176,30,1697716176
23-L3-1-1-134300,4-490,0,5,1697716201,21,1697716217
23-L3-1-1-134300,4-491,0,16,1697716276,21,1697716281
23-L3-1-1-134300,4-1601,0,19,1697716401,19,1697716401
23-L3-1-1-134300,4-1602,0,-14,1697716426,-14,1697716426
23-L3-1-1-134300,4-865,0,11,1697716550,11,1697716550
23-L3-1-1-134300,4-1212,0,4,1697716573,4,1697716573
23-L3-1-1-134300,4-17,0,0,1697716608,0,1697716608
23-L3-1-1-134300,4-18,0,11,1697716662,11,1697716662
23-L3-1-1-134300,4-19,0,22,1697716758,22,1697716758
23-L3-1-1-134300,4-20,0,22,1697716819,22,1697716819
23-L3-1-1-134300,4-1603,0,4,1697716874,4,1697716874
23-L3-1-1-134300,4-1219,0,21,1697716941,21,1697716941
23-L3-1-1-134300,4-1604,0,4,1697717060,4,1697717060
23-L3-1-1-134300,4-1605,0,21,1697717241,21,1697717241
23-L3-1-1-134300,4-1288,0,21,1697717427,21,1697717427
23-L3-1-1-134300,4-1230,0,21,1697717601,21,1697717601
23-L3-1-1-134300,4-1442,0,21,1697717781,21,1697717781
23-L3-1-1-134300,4-396,0,21,1697717842,21,1697717842
23-L3-1-1-134300,4-397,0,10,1697717927,10,1697717927
23-L3-1-1-134300,4-398,0,10,1697718053,10,1697718053
23-L3-1-1-134300,4-399,0,10,1697718097,10,1697718097
23-L3-1-1-134300,4-394,0,10,1697718161,10,1697718161
23-L3-1-1-134300,4-1339,0,21,1697718201,21,1697718201
23-L3-1-1-134300,4-402,0,21,1697718267,21,1697718267
23-L3-1-1-134300,4-345,0,10,1697718341,10,1697718341
23-L3-1-1-134300,4-364,0,10,1697718404,10,1697718404
23-L3-1-1-134300,4-356,0,21,1697718561,21,1697718561
23-L3-2-1-135400,4-356,1,-633,1697715807,0,1697716440
23-L3-2-1-135400,4-357,1,0,1697716556,0,1697716556
23-L3-2-1-135400,4-405,1,0,1697716629,0,1697716629
23-L3-2-1-135400,4-348,1,0,1697716743,0,1697716743
23-L3-2-1-135400,4-977,1,0,1697716800,0,1697716800
23-L3-2-1-135400,4-395,1,0,1697716859,0,1697716859
23-L3-2-1-135400,4-351,1,0,1697716917,0,1697716917
23-L3-2-1-135400,4-352,1,0,1697716973,0,1697716973
23-L3-2-1-135400,4-353,1,0,1697717097,0,1697717097
23-L3-2-1-135400,4-355,1,0,1697717220,0,1697717220
23-L3-2-1-135400,4-1443,1,0,1697717340,0,1697717340
23-L3-2-1-135400,4-1600,1,0,1697717460,0,1697717460
23-L3-2-1-135400,4-1373,1,0,1697717678,0,1697717678
23-L3-2-1-135400,4-1606,1,0,1697717880,0,1697717880
23-L3-2-1-135400,4-1607,1,17,1697718037,17,1697718037
23-L3-2-1-135400,4-1216,1,0,1697718120,0,1697718120
23-L3-2-1-135400,4-21,1,0,1697718165,0,1697718165
23-L3-2-1-135400,4-86,1,0,1697718240,0,1697718240
23-L3-2-1-135400,4-87,1,0,1697718287,0,1697718287
23-L3-2-1-135400,4-88,1,0,1697718330,0,1697718330
23-L3-2-1-135400,4-89,1,18,1697718398,18,1697718398
23-L3-2-1-135400,4-881,1,0,1697718431,0,1697718431
23-L3-2-1-135400,4-903,1,0,1697718470,0,1697718470
23-L3-2-1-135400,4-1608,1,0,1697718540,0,1697718540
23-L3-2-1-135400,4-1609,1,19,1697718632,19,1697718632
23-L3-2-1-135400,4-530,1,0,1697718720,0,1697718720
23-L3-2-1-135400,4-531,1,0,1697718787,0,1697718787
23-L3-2-1-135400,4-532,1,0,1697718835,0,1697718835
23-L3-2-1-135400,4-533,1,0,1697718908,0,1697718908
23-L3-2-1-135400,4-534,1,0,1697718960,0,1697718960
23-L3-2-1-135400,4-535,1,19,1697719052,19,1697719052
23-L3-2-1-135400,4-548,1,0,1697719134,0,1697719134
23-L3-2-1-135400,4-549,1,0,1697719206,0,1697719206
23-L3-2-1-135400,4-484,1,0,1697719260,0,1697719260
23-L3-3-1-132000,4-356,1,-427,1697713973,23,1697714423
23-L3-3-1-132000,4-357,1,-43,1697714473,14,1697714530
23-L3-3-1-132000,4-405,1,-16,1697714573,9,1697714598
23-L3-3-1-132000,4-348,1,-80,1697714623,-66,1697714637
23-L3-3-1-132000,4-977,1,-102,1697714658,-86,1697714674
23-L3-3-1-132000,4-395,1,-88,1697714723,-38,1697714773
23-L3-3-1-132000,4-351,1,-39,1697714821,-39,1697714821
23-L3-3-1-132000,4-352,1,-62,1697714846,-37,1697714871
23-L3-3-1-132000,4-353,1,-69,1697714946,-37,1697714978
